Timestamp	ActionName	ActionSourceObj	ActionSourceObjName	ActionSourceObjID	ActionTargetObj	ActionTargetObjName	ActionTargetObjID
2122.770	VisEntered	UnityEngine.GameObject	axis Size axis Price visualisation	-8946446			
2123.193	triggerPress	UnityEngine.GameObject	Controller (right)	18530			
2123.194	VisGrabbed	UnityEngine.GameObject	axis Size axis Price visualisation	-8946446			
2123.194	AxisGrab	UnityEngine.GameObject	axis Price	-8909230			
2123.194	AxisRelease	UnityEngine.GameObject	axis Price	-8909230			
2123.194	AxisGrab	UnityEngine.GameObject	axis Size	-8908232			
2123.195	AxisRelease	UnityEngine.GameObject	axis Size	-8908232			
2123.753	triggerRelease	UnityEngine.GameObject	Controller (right)	18530			
2123.754	AxisReleasedInVis	UnityEngine.GameObject	axis Price	-8909230			
2123.756	AxisReleasedInVis	UnityEngine.GameObject	axis Size	-8908232			
2124.075	AxisExited	UnityEngine.GameObject	axis Size	-8908232			
2124.075	AxisExited	UnityEngine.GameObject	axis Price	-8909230			
2124.075	VisExited	UnityEngine.GameObject	axis Size axis Price visualisation	-8946446			
2124.075	AxisEntered	UnityEngine.GameObject	axis Size	-8908232			
2124.132	AxisExited	UnityEngine.GameObject	axis Size	-8908232			
2124.260	AxisEntered	UnityEngine.GameObject	axis Size	-8908232			
2124.260	AxisEntered	UnityEngine.GameObject	axis Price	-8909230			
2124.260	VisEntered	UnityEngine.GameObject	axis Size axis Price visualisation	-8946446			
2124.378	triggerPress	UnityEngine.GameObject	Controller (right)	18530			
2124.379	VisGrabbed	UnityEngine.GameObject	axis Size axis Price visualisation	-8946446			
2124.379	AxisGrab	UnityEngine.GameObject	axis Price	-8909230			
2124.379	AxisRelease	UnityEngine.GameObject	axis Price	-8909230			
2124.379	AxisGrab	UnityEngine.GameObject	axis Size	-8908232			
2124.379	AxisRelease	UnityEngine.GameObject	axis Size	-8908232			
2125.490	triggerRelease	UnityEngine.GameObject	Controller (right)	18530			
2125.491	AxisReleasedInVis	UnityEngine.GameObject	axis Price	-8909230			
2125.493	AxisReleasedInVis	UnityEngine.GameObject	axis Size	-8908232			
2125.601	AxisExited	UnityEngine.GameObject	axis Size	-8908232			
2125.601	AxisExited	UnityEngine.GameObject	axis Price	-8909230			
2125.601	VisExited	UnityEngine.GameObject	axis Size axis Price visualisation	-8946446			
2127.548	FilterBubbleCollapsed	UnityEngine.GameObject	axis Price visualisation	-8941730	UnityEngine.GameObject	FilterBubbleButton	-8942034
2128.191	AxisEntered	UnityEngine.GameObject	axis Size	-8908232			
2128.336	triggerPress	UnityEngine.GameObject	Controller (right)	18530			
2128.336	AxisGrab	UnityEngine.GameObject	axis Size	-8908232			
2128.336	AxisRelease	UnityEngine.GameObject	axis Size	-8908232			
2128.804	triggerRelease	UnityEngine.GameObject	Controller (right)	18530			
2128.805	AxisReleasedInVis	UnityEngine.GameObject	axis Size	-8908232			
2128.954	AxisExited	UnityEngine.GameObject	axis Size	-8908232			
2129.020	AxisEntered	UnityEngine.GameObject	axis Size	-8908232			
2129.020	AxisEntered	UnityEngine.GameObject	axis Price	-8909230			
2129.020	VisEntered	UnityEngine.GameObject	axis Size axis Price visualisation	-8946446			
2129.080	AxisExited	UnityEngine.GameObject	axis Size	-8908232			
2129.080	AxisExited	UnityEngine.GameObject	axis Price	-8909230			
2129.080	VisExited	UnityEngine.GameObject	axis Size axis Price visualisation	-8946446			
2129.365	AxisEntered	UnityEngine.GameObject	axis Size	-8908232			
2129.365	AxisEntered	UnityEngine.GameObject	axis Price	-8909230			
2129.365	VisEntered	UnityEngine.GameObject	axis Size axis Price visualisation	-8946446			
2129.366	FilterBubbleCollapsed	UnityEngine.GameObject	axis Year-Built visualisation	-8945064	UnityEngine.GameObject	FilterBubbleButton	-8945368
2129.503	triggerPress	UnityEngine.GameObject	Controller (right)	18530			
2129.504	VisGrabbed	UnityEngine.GameObject	axis Size axis Price visualisation	-8946446			
2129.504	AxisGrab	UnityEngine.GameObject	axis Price	-8909230			
2129.504	AxisRelease	UnityEngine.GameObject	axis Price	-8909230			
2129.504	AxisGrab	UnityEngine.GameObject	axis Size	-8908232			
2129.504	AxisRelease	UnityEngine.GameObject	axis Size	-8908232			
2130.173	triggerRelease	UnityEngine.GameObject	Controller (right)	18530			
2130.174	AxisReleasedInVis	UnityEngine.GameObject	axis Price	-8909230			
2130.176	AxisReleasedInVis	UnityEngine.GameObject	axis Size	-8908232			
2130.394	AxisExited	UnityEngine.GameObject	axis Size	-8908232			
2130.394	AxisExited	UnityEngine.GameObject	axis Price	-8909230			
2130.394	VisExited	UnityEngine.GameObject	axis Size axis Price visualisation	-8946446			
2130.394	AxisEntered	UnityEngine.GameObject	axis Price	-8909230			
2130.576	triggerPress	UnityEngine.GameObject	Controller (right)	18530			
2130.576	AxisGrab	UnityEngine.GameObject	axis Price	-8909230			
2130.576	AxisRelease	UnityEngine.GameObject	axis Price	-8909230			
2131.615	triggerRelease	UnityEngine.GameObject	Controller (right)	18530			
2131.616	AxisReleasedInVis	UnityEngine.GameObject	axis Price	-8909230			
2131.726	AxisExited	UnityEngine.GameObject	axis Price	-8909230			
2132.228	AxisEntered	UnityEngine.GameObject	axis Size	-8908232			
2132.359	triggerPress	UnityEngine.GameObject	Controller (right)	18530			
2132.360	AxisGrab	UnityEngine.GameObject	axis Size	-8908232			
2132.360	AxisRelease	UnityEngine.GameObject	axis Size	-8908232			
2134.774	triggerRelease	UnityEngine.GameObject	Controller (right)	18530			
2134.775	AxisReleasedInVis	UnityEngine.GameObject	axis Size	-8908232			
2134.910	AxisExited	UnityEngine.GameObject	axis Size	-8908232			
2135.225	AxisEntered	UnityEngine.GameObject	axis Price	-8909230			
2135.621	triggerPress	UnityEngine.GameObject	Controller (right)	18530			
2135.621	AxisGrab	UnityEngine.GameObject	axis Price	-8909230			
2135.621	AxisRelease	UnityEngine.GameObject	axis Price	-8909230			
2136.630	triggerRelease	UnityEngine.GameObject	Controller (right)	18530			
2136.632	AxisReleasedInVis	UnityEngine.GameObject	axis Price	-8909230			
2136.758	AxisExited	UnityEngine.GameObject	axis Price	-8909230			
2137.055	AxisEntered	UnityEngine.GameObject	axis Price	-8909230			
2137.125	AxisExited	UnityEngine.GameObject	axis Price	-8909230			
2137.125	AxisEntered	UnityEngine.GameObject	axis Size	-8908232			
2137.125	AxisEntered	UnityEngine.GameObject	axis Price	-8909230			
2137.125	VisEntered	UnityEngine.GameObject	axis Size axis Price visualisation	-8947858			
2137.425	triggerPress	UnityEngine.GameObject	Controller (right)	18530			
2137.426	VisGrabbed	UnityEngine.GameObject	axis Size axis Price visualisation	-8947858			
2137.426	AxisGrab	UnityEngine.GameObject	axis Price	-8909230			
2137.426	AxisRelease	UnityEngine.GameObject	axis Price	-8909230			
2137.426	AxisGrab	UnityEngine.GameObject	axis Size	-8908232			
2137.427	AxisRelease	UnityEngine.GameObject	axis Size	-8908232			
2138.107	triggerRelease	UnityEngine.GameObject	Controller (right)	18530			
2138.109	AxisReleasedInVis	UnityEngine.GameObject	axis Price	-8909230			
2138.111	AxisReleasedInVis	UnityEngine.GameObject	axis Size	-8908232			
2138.225	AxisExited	UnityEngine.GameObject	axis Size	-8908232			
2138.225	AxisExited	UnityEngine.GameObject	axis Price	-8909230			
2138.225	VisExited	UnityEngine.GameObject	axis Size axis Price visualisation	-8947858			
2138.885	FilterBubbleCollapsed	UnityEngine.GameObject	axis Size axis Price visualisation	-8947858	UnityEngine.GameObject	FilterBubbleButton	-8948162
2139.556	FilterBubbleCollapsed	UnityEngine.GameObject	axis Price visualisation	-8941730	UnityEngine.GameObject	FilterBubbleButton	-8942034
2143.100	AxisEntered	UnityEngine.GameObject	axis Size	-8908232			
2143.100	AxisEntered	UnityEngine.GameObject	axis Price	-8909230			
2143.100	VisEntered	UnityEngine.GameObject	axis Size axis Price visualisation	-8947858			
2143.341	triggerPress	UnityEngine.GameObject	Controller (right)	18530			
2143.342	VisGrabbed	UnityEngine.GameObject	axis Size axis Price visualisation	-8947858			
2143.342	AxisGrab	UnityEngine.GameObject	axis Price	-8909230			
2143.342	AxisRelease	UnityEngine.GameObject	axis Price	-8909230			
2143.342	AxisGrab	UnityEngine.GameObject	axis Size	-8908232			
2143.343	AxisRelease	UnityEngine.GameObject	axis Size	-8908232			
2144.198	triggerRelease	UnityEngine.GameObject	Controller (right)	18530			
2144.200	AxisReleasedInVis	UnityEngine.GameObject	axis Price	-8909230			
2144.201	AxisReleasedInVis	UnityEngine.GameObject	axis Size	-8908232			
2144.358	AxisExited	UnityEngine.GameObject	axis Size	-8908232			
2144.358	AxisExited	UnityEngine.GameObject	axis Price	-8909230			
2144.358	VisExited	UnityEngine.GameObject	axis Size axis Price visualisation	-8947858			
2161.102	AxisEntered	UnityEngine.GameObject	axis Renovation-Year	-8880034			
2161.102	VisEntered	UnityEngine.GameObject	axis Renovation-Year visualisation	-8885912			
2161.646	triggerPress	UnityEngine.GameObject	Controller (right)	18530			
2161.646	AxisCloningInitiated	UnityEngine.GameObject	axis Renovation-Year	-8880034			
2161.883	AxisExited	UnityEngine.GameObject	axis Renovation-Year	-8880034			
2161.883	VisExited	UnityEngine.GameObject	axis Renovation-Year visualisation	-8885912			
2162.222	AxisCloned	UnityEngine.GameObject	axis Renovation-Year	-8948410			
2162.247	AxisEntered	UnityEngine.GameObject	axis Renovation-Year	-8948410			
2162.247	AxisExited	UnityEngine.GameObject	axis Renovation-Year	-8948410			
2162.247	AxisEntered	UnityEngine.GameObject	axis Renovation-Year	-8948410			
2162.247	VisEntered	UnityEngine.GameObject	axis Renovation-Year visualisation	-8948972			
2162.286	AxisExited	UnityEngine.GameObject	axis Renovation-Year	-8948410			
2162.286	VisExited	UnityEngine.GameObject	axis Renovation-Year visualisation	-8948972			
2162.582	triggerRelease	UnityEngine.GameObject	Controller (right)	18530			
2162.823	AxisEntered	UnityEngine.GameObject	axis Renovation-Year	-8948410			
2162.823	VisEntered	UnityEngine.GameObject	axis Renovation-Year visualisation	-8948972			
2163.033	triggerPress	UnityEngine.GameObject	Controller (right)	18530			
2163.033	AxisGrab	UnityEngine.GameObject	axis Renovation-Year	-8948410			
2163.033	AxisRelease	UnityEngine.GameObject	axis Renovation-Year	-8948410			
2167.249	triggerRelease	UnityEngine.GameObject	Controller (right)	18530			
2167.250	AxisReleasedInVis	UnityEngine.GameObject	axis Renovation-Year	-8948410			
2167.291	AxisEntered	UnityEngine.GameObject	axis Size	-8908232			
2167.292	AxisEntered	UnityEngine.GameObject	axis Price	-8909230			
2167.292	AxisEntered	UnityEngine.GameObject	axis Renovation-Year	-8948410			
2167.292	VisEntered	UnityEngine.GameObject	axis Size axis Price axis Renovation-Year visualisation	-8949420			
2168.073	triggerPress	UnityEngine.GameObject	Controller (right)	18530			
2168.074	VisGrabbed	UnityEngine.GameObject	axis Size axis Price axis Renovation-Year visualisation	-8949420			
2168.074	AxisGrab	UnityEngine.GameObject	axis Price	-8909230			
2168.074	AxisRelease	UnityEngine.GameObject	axis Price	-8909230			
2168.074	AxisGrab	UnityEngine.GameObject	axis Size	-8908232			
2168.074	AxisRelease	UnityEngine.GameObject	axis Size	-8908232			
2168.074	AxisGrab	UnityEngine.GameObject	axis Renovation-Year	-8948410			
2168.074	AxisRelease	UnityEngine.GameObject	axis Renovation-Year	-8948410			
2172.175	triggerRelease	UnityEngine.GameObject	Controller (right)	18530			
2172.177	AxisReleasedInVis	UnityEngine.GameObject	axis Price	-8909230			
2172.179	AxisReleasedInVis	UnityEngine.GameObject	axis Size	-8908232			
2172.181	AxisReleasedInVis	UnityEngine.GameObject	axis Renovation-Year	-8948410			
2172.281	AxisExited	UnityEngine.GameObject	axis Size	-8908232			
2172.281	AxisExited	UnityEngine.GameObject	axis Price	-8909230			
2172.281	AxisExited	UnityEngine.GameObject	axis Renovation-Year	-8948410			
2172.281	VisExited	UnityEngine.GameObject	axis Size axis Price axis Renovation-Year visualisation	-8949420			
