Timestamp	codapJsonLoad
478.902	{"sender":"codap","id":1,"text":{"action":"notify","resource":"dragDrop[attribute]","values":{"operation":"dragstart","text":"Price","attribute":{"id":9,"name":"Price","title":"Price"},"collection":{"id":4,"name":"cases","title":"cases"},"context":{"id":3,"name":"vancouverHousing","title":"vancouverHousing"}}},"typeOfMessage":"CODAPLOGGING","color":13}
480.778	{"sender":"codap","id":1,"text":{"action":"notify","resource":"dragDrop[attribute]","values":{"operation":"dragend","text":"Price","attribute":{"id":9,"name":"Price","title":"Price"},"collection":{"id":4,"name":"cases","title":"cases"},"context":{"id":3,"name":"vancouverHousing","title":"vancouverHousing"}}},"typeOfMessage":"CODAPLOGGING","color":13}
482.859	{"sender":"codap","id":1,"text":{"action":"notify","resource":"dragDrop[attribute]","values":{"operation":"dragstart","text":"Price","attribute":{"id":9,"name":"Price","title":"Price"},"collection":{"id":4,"name":"cases","title":"cases"},"context":{"id":3,"name":"vancouverHousing","title":"vancouverHousing"}}},"typeOfMessage":"CODAPLOGGING","color":13}
484.320	{"sender":"codap","id":1,"text":{"action":"notify","resource":"dragDrop[attribute]","values":{"operation":"dragend","text":"Price","attribute":{"id":9,"name":"Price","title":"Price"},"collection":{"id":4,"name":"cases","title":"cases"},"context":{"id":3,"name":"vancouverHousing","title":"vancouverHousing"}}},"typeOfMessage":"CODAPLOGGING","color":13}
491.499	{"sender":"codap","id":1,"text":{"action":"notify","resource":"dragDrop[attribute]","values":{"operation":"dragstart","text":"Floor-Level","attribute":{"id":16,"name":"Floor-Level","title":"Floor-Level"},"collection":{"id":4,"name":"cases","title":"cases"},"context":{"id":3,"name":"vancouverHousing","title":"vancouverHousing"}}},"typeOfMessage":"CODAPLOGGING","color":13}
493.062	{"sender":"codap","id":1,"text":{"action":"notify","resource":"dragDrop[attribute]","values":{"operation":"dragend","text":"Floor-Level","attribute":{"id":16,"name":"Floor-Level","title":"Floor-Level"},"collection":{"id":4,"name":"cases","title":"cases"},"context":{"id":3,"name":"vancouverHousing","title":"vancouverHousing"}}},"typeOfMessage":"CODAPLOGGING","color":13}
508.045	{"sender":"codap","id":1,"text":{"action":"notify","resource":"dragDrop[attribute]","values":{"operation":"dragstart","text":"Main-View","attribute":{"id":17,"name":"Main-View","title":"Main-View"},"collection":{"id":4,"name":"cases","title":"cases"},"context":{"id":3,"name":"vancouverHousing","title":"vancouverHousing"}}},"typeOfMessage":"CODAPLOGGING","color":13}
509.506	{"sender":"codap","id":1,"text":{"action":"notify","resource":"dragDrop[attribute]","values":{"operation":"dragend","text":"Main-View","attribute":{"id":17,"name":"Main-View","title":"Main-View"},"collection":{"id":4,"name":"cases","title":"cases"},"context":{"id":3,"name":"vancouverHousing","title":"vancouverHousing"}}},"typeOfMessage":"CODAPLOGGING","color":13}
516.277	{"sender":"codap","id":1,"text":{"action":"notify","resource":"component","values":{"operation":"toggle show as BinnedPlot","type":"DG.GraphView"}},"typeOfMessage":"CODAPLOGGING","color":13}
544.491	{"sender":"codap","id":1,"text":{"action":"notify","resource":"dragDrop[attribute]","values":{"operation":"dragstart","text":"Renovation-Year","attribute":{"id":12,"name":"Renovation-Year","title":"Renovation-Year"},"collection":{"id":4,"name":"cases","title":"cases"},"context":{"id":3,"name":"vancouverHousing","title":"vancouverHousing"}}},"typeOfMessage":"CODAPLOGGING","color":13}
546.371	{"sender":"codap","id":1,"text":{"action":"notify","resource":"dragDrop[attribute]","values":{"operation":"dragend","text":"Renovation-Year","attribute":{"id":12,"name":"Renovation-Year","title":"Renovation-Year"},"collection":{"id":4,"name":"cases","title":"cases"},"context":{"id":3,"name":"vancouverHousing","title":"vancouverHousing"}}},"typeOfMessage":"CODAPLOGGING","color":13}
565.958	{"sender":"codap","id":1,"text":{"action":"notify","resource":"component","values":{"operation":"resize","type":"DG.GraphView","id":4081,"title":"cases"}},"typeOfMessage":"CODAPLOGGING","color":13}
572.208	{"sender":"codap","id":1,"text":{"action":"notify","resource":"component","values":{"operation":"create","type":"graph","id":4167}},"typeOfMessage":"CODAPLOGGING","color":13}
575.345	{"sender":"codap","id":1,"text":{"action":"notify","resource":"component","values":{"operation":"move","type":"DG.GraphView","id":4167,"title":"cases"}},"typeOfMessage":"CODAPLOGGING","color":13}
577.338	{"sender":"codap","id":1,"text":{"action":"notify","resource":"component","values":{"operation":"resize","type":"DG.GraphView","id":4167,"title":"cases"}},"typeOfMessage":"CODAPLOGGING","color":13}
579.218	{"sender":"codap","id":1,"text":{"action":"notify","resource":"component","values":{"operation":"move","type":"DG.GraphView","id":4167,"title":"cases"}},"typeOfMessage":"CODAPLOGGING","color":13}
581.100	{"sender":"codap","id":1,"text":{"action":"notify","resource":"dragDrop[attribute]","values":{"operation":"dragstart","text":"Price","attribute":{"id":9,"name":"Price","title":"Price"},"collection":{"id":4,"name":"cases","title":"cases"},"context":{"id":3,"name":"vancouverHousing","title":"vancouverHousing"}}},"typeOfMessage":"CODAPLOGGING","color":13}
582.357	{"sender":"codap","id":1,"text":{"action":"notify","resource":"dragDrop[attribute]","values":{"operation":"dragend","text":"Price","attribute":{"id":9,"name":"Price","title":"Price"},"collection":{"id":4,"name":"cases","title":"cases"},"context":{"id":3,"name":"vancouverHousing","title":"vancouverHousing"}}},"typeOfMessage":"CODAPLOGGING","color":13}
583.716	{"sender":"codap","id":1,"text":{"action":"notify","resource":"dragDrop[attribute]","values":{"operation":"dragstart","text":"Size","attribute":{"id":10,"name":"Size","title":"Size"},"collection":{"id":4,"name":"cases","title":"cases"},"context":{"id":3,"name":"vancouverHousing","title":"vancouverHousing"}}},"typeOfMessage":"CODAPLOGGING","color":13}
585.605	{"sender":"codap","id":1,"text":{"action":"notify","resource":"dragDrop[attribute]","values":{"operation":"dragend","text":"Size","attribute":{"id":10,"name":"Size","title":"Size"},"collection":{"id":4,"name":"cases","title":"cases"},"context":{"id":3,"name":"vancouverHousing","title":"vancouverHousing"}}},"typeOfMessage":"CODAPLOGGING","color":13}
589.375	{"sender":"codap","id":1,"text":{"action":"notify","resource":"component","values":{"operation":"resize","type":"DG.GraphView","id":4167,"title":"cases"}},"typeOfMessage":"CODAPLOGGING","color":13}
639.337	{"sender":"codap","id":1,"text":{"action":"notify","resource":"component","values":{"operation":"resize","type":"DG.GraphView","id":4166,"title":"cases"}},"typeOfMessage":"CODAPLOGGING","color":13}
641.537	{"sender":"codap","id":1,"text":{"action":"notify","resource":"component","values":{"operation":"change axis bounds","newBounds":{"lower":-2.3024523160762946,"upper":87.6975476839237},"type":"DG.GraphView"}},"typeOfMessage":"CODAPLOGGING","color":13}
644.680	{"sender":"codap","id":1,"text":{"action":"notify","resource":"component","values":{"operation":"change axis bounds","newBounds":{"lower":-2.3024523160762946,"upper":69.90931238980606},"type":"DG.GraphView"}},"typeOfMessage":"CODAPLOGGING","color":13}
645.729	{"sender":"codap","id":1,"text":{"action":"notify","resource":"component","values":{"operation":"change axis bounds","newBounds":{"lower":-2.3024523160762946,"upper":55.397020693466516},"type":"DG.GraphView"}},"typeOfMessage":"CODAPLOGGING","color":13}
646.357	{"sender":"codap","id":1,"text":{"action":"notify","resource":"component","values":{"operation":"change axis bounds","newBounds":{"lower":-2.3024523160762946,"upper":45.2488721742002},"type":"DG.GraphView"}},"typeOfMessage":"CODAPLOGGING","color":13}
648.978	{"sender":"codap","id":1,"text":{"action":"notify","resource":"component","values":{"operation":"change axis bounds","newBounds":{"lower":-2.3024523160762946,"upper":33.98959304201979},"type":"DG.GraphView"}},"typeOfMessage":"CODAPLOGGING","color":13}
650.232	{"sender":"codap","id":1,"text":{"action":"notify","resource":"component","values":{"operation":"change axis bounds","newBounds":{"lower":-2.3024523160762946,"upper":29.465653869957954},"type":"DG.GraphView"}},"typeOfMessage":"CODAPLOGGING","color":13}
656.769	{"sender":"codap","id":1,"text":{"action":"notify","resource":"component","values":{"operation":"change axis bounds","newBounds":{"lower":-2.3024523160762946,"upper":22.922842918491845},"type":"DG.GraphView"}},"typeOfMessage":"CODAPLOGGING","color":13}
658.569	{"sender":"codap","id":1,"text":{"action":"notify","resource":"component","values":{"operation":"change axis bounds","newBounds":{"lower":-2.3024523160762946,"upper":18.594973638051236},"type":"DG.GraphView"}},"typeOfMessage":"CODAPLOGGING","color":13}
661.513	{"sender":"codap","id":1,"text":{"action":"notify","resource":"component","values":{"operation":"change axis bounds","newBounds":{"lower":-2.3024523160762946,"upper":16.799101095118402},"type":"DG.GraphView"}},"typeOfMessage":"CODAPLOGGING","color":13}
673.548	{"sender":"codap","id":1,"text":{"action":"notify","resource":"component","values":{"operation":"change axis bounds","newBounds":{"lower":-2.3024523160762946,"upper":134.2736545739658},"type":"DG.GraphView"}},"typeOfMessage":"CODAPLOGGING","color":13}
674.958	{"sender":"codap","id":1,"text":{"action":"notify","resource":"component","values":{"operation":"change axis bounds","newBounds":{"lower":-2.3024523160762946,"upper":101.75553388586053},"type":"DG.GraphView"}},"typeOfMessage":"CODAPLOGGING","color":13}
676.725	{"sender":"codap","id":1,"text":{"action":"notify","resource":"component","values":{"operation":"change axis bounds","newBounds":{"lower":-2.3024523160762946,"upper":81.12596227731328},"type":"DG.GraphView"}},"typeOfMessage":"CODAPLOGGING","color":13}
678.958	{"sender":"codap","id":1,"text":{"action":"notify","resource":"component","values":{"operation":"change axis bounds","newBounds":{"lower":-2.3024523160762946,"upper":71.11455252610654},"type":"DG.GraphView"}},"typeOfMessage":"CODAPLOGGING","color":13}
690.689	{"sender":"codap","id":1,"text":{"action":"notify","resource":"component","values":{"operation":"resize","type":"DG.GraphView","id":4165,"title":"cases"}},"typeOfMessage":"CODAPLOGGING","color":13}
699.284	{"sender":"codap","id":1,"text":{"action":"notify","resource":"component","values":{"operation":"resize","type":"DG.GraphView","id":4165,"title":"cases"}},"typeOfMessage":"CODAPLOGGING","color":13}
714.877	{"sender":"codap","id":1,"text":{"action":"notify","resource":"component","values":{"operation":"move","type":"DG.GraphView","id":4165,"title":"cases"}},"typeOfMessage":"CODAPLOGGING","color":13}
718.131	{"sender":"codap","id":1,"text":{"action":"notify","resource":"component","values":{"operation":"resize","type":"DG.GraphView","id":4082,"title":"cases"}},"typeOfMessage":"CODAPLOGGING","color":13}
724.741	{"sender":"codap","id":1,"text":{"action":"notify","resource":"component","values":{"operation":"toggle show as BinnedPlot","type":"DG.GraphView"}},"typeOfMessage":"CODAPLOGGING","color":13}
727.262	{"sender":"codap","id":1,"text":{"action":"notify","resource":"component","values":{"operation":"move","type":"DG.GraphView","id":4165,"title":"cases"}},"typeOfMessage":"CODAPLOGGING","color":13}
729.888	{"sender":"codap","id":1,"text":{"action":"notify","resource":"component","values":{"operation":"move","type":"DG.GraphView","id":4165,"title":"cases"}},"typeOfMessage":"CODAPLOGGING","color":13}
761.814	{"sender":"codap","id":1,"text":{"action":"notify","resource":"component","values":{"operation":"toggle plotted Count","type":"DG.GraphView"}},"typeOfMessage":"CODAPLOGGING","color":13}
763.526	{"sender":"codap","id":1,"text":{"action":"notify","resource":"component","values":{"operation":"toggle plotted Count","type":"DG.GraphView"}},"typeOfMessage":"CODAPLOGGING","color":13}
767.714	{"sender":"codap","id":1,"text":{"action":"notify","resource":"dataContextChangeNotice[vancouverHousing]","values":{"operation":"selectCases","result":{"success":true}}},"typeOfMessage":"CODAPLOGGING","color":13}
771.614	{"sender":"codap","id":1,"text":{"action":"notify","resource":"component","values":{"operation":"change axis bounds","newBounds":{"lower":1890,"upper":1993.5249042145595},"type":"DG.GraphView"}},"typeOfMessage":"CODAPLOGGING","color":13}
772.803	{"sender":"codap","id":1,"text":{"action":"notify","resource":"component","values":{"operation":"change axis bounds","newBounds":{"lower":1890,"upper":1967.3506831489915},"type":"DG.GraphView"}},"typeOfMessage":"CODAPLOGGING","color":13}
774.536	{"sender":"codap","id":1,"text":{"action":"notify","resource":"component","values":{"operation":"change axis bounds","newBounds":{"lower":1927.2534540166098,"upper":2004.6041371656013},"type":"DG.GraphView"}},"typeOfMessage":"CODAPLOGGING","color":13}
775.892	{"sender":"codap","id":1,"text":{"action":"notify","resource":"component","values":{"operation":"change axis bounds","newBounds":{"lower":1955.9755826859043,"upper":2033.3262658348958},"type":"DG.GraphView"}},"typeOfMessage":"CODAPLOGGING","color":13}
779.214	{"sender":"codap","id":1,"text":{"action":"notify","resource":"component","values":{"operation":"change axis bounds","newBounds":{"lower":1950.5790233964399,"upper":2033.3262658348958},"type":"DG.GraphView"}},"typeOfMessage":"CODAPLOGGING","color":13}
928.675	{"sender":"codap","id":1,"text":{"action":"notify","resource":"component","values":{"operation":"delete","type":"DG.GraphView","id":4083,"title":"cases"}},"typeOfMessage":"CODAPLOGGING","color":13}
930.014	{"sender":"codap","id":1,"text":{"action":"notify","resource":"component","values":{"operation":"delete","type":"DG.GraphView","id":4167,"title":"cases"}},"typeOfMessage":"CODAPLOGGING","color":13}
930.881	{"sender":"codap","id":1,"text":{"action":"notify","resource":"component","values":{"operation":"delete","type":"DG.GraphView","id":4081,"title":"cases"}},"typeOfMessage":"CODAPLOGGING","color":13}
931.973	{"sender":"codap","id":1,"text":{"action":"notify","resource":"component","values":{"operation":"delete","type":"DG.GraphView","id":4165,"title":"cases"}},"typeOfMessage":"CODAPLOGGING","color":13}
933.048	{"sender":"codap","id":1,"text":{"action":"notify","resource":"component","values":{"operation":"delete","type":"DG.GraphView","id":4166,"title":"cases"}},"typeOfMessage":"CODAPLOGGING","color":13}
933.903	{"sender":"codap","id":1,"text":{"action":"notify","resource":"component","values":{"operation":"delete","type":"DG.GraphView","id":4082,"title":"cases"}},"typeOfMessage":"CODAPLOGGING","color":13}
938.003	{"sender":"codap","id":1,"text":{"action":"notify","resource":"dragDrop[attribute]","values":{"operation":"dragstart","text":"PID","attribute":{"id":5,"name":"PID","title":"PID"},"collection":{"id":4,"name":"cases","title":"cases"},"context":{"id":3,"name":"vancouverHousing","title":"vancouverHousing"}}},"typeOfMessage":"CODAPLOGGING","color":13}
939.550	{"sender":"codap","id":1,"text":{"action":"notify","resource":"dataContextChangeNotice[vancouverHousing]","values":{"operation":"createCollection","result":{"success":true,"collection":4168,"name":"PIDS","attribute":"PID"}}},"typeOfMessage":"CODAPLOGGING","color":13}
