Timestamp	HeadPosition.x	HeadPosition.y	HeadPosition.z	HeadRotation.x	HeadRotation.y	HeadRotation.z	HeadRotation.w	LeftPosition.x	LeftPosition.y	LeftPosition.z	LeftRotation.x	LeftRotation.y	LeftRotation.z	LeftRotation.w	LeftTrigger	LeftGrip	LeftTouchpad	LeftTouchpadAngle	RightPosition.x	RightPosition.y	RightPosition.z	RightRotation.x	RightRotation.y	RightRotation.z	RightRotation.w	RightTrigger	RightGrip	RightTouchpad	RightTouchpadAngle	GazeObject	GazeObjectOriginalOwner	GazeObjectOwner	GazeObjectID	LeftPointObject	LeftPointObjectOriginalOwner	LeftPointObjectOwner	LeftPointObjectID	LeftPointObjectDistanceFromLeftController	LeftGrabbedObject	LeftGrabbedObjectOriginalOwner	LeftGrabbedObjectOwner	LeftGrabbedObjectID	LeftGrabbedObjectDistanceFromLeftController	RightPointObject	RightPointObjectOriginalOwner	RightPointObjectOwner	RightPointObjectID	RightPointObjectDistanceFromRightControllerRightGrabbedObject	RightGrabbedObjectOriginalOwnerRightGrabbedObjectOwner	RightGrabbedObjectIDRightGrabbedObjectDistanceFromRightController
65.26212	0.1646	1.1858	1.6729	0.0112	-0.7735	-0.0079	0.6336	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2159	0.7216	1.7171	0.4132	0.7931	-0.0217	-0.4471	False	false	False	False																								
65.31784	0.1646	1.1858	1.6728	0.0112	-0.7735	-0.0081	0.6337	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2164	0.7206	1.7175	0.4131	0.7940	-0.0209	-0.4455	False	false	False	False																								
65.37561	0.1646	1.1857	1.6728	0.0110	-0.7736	-0.0078	0.6336	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2159	0.7211	1.7175	0.4134	0.7934	-0.0207	-0.4463	False	false	False	False																								
65.43092	0.1646	1.1856	1.6727	0.0110	-0.7737	-0.0075	0.6335	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2163	0.7214	1.7177	0.4127	0.7933	-0.0204	-0.4472	False	false	False	False																								
65.48681	0.1644	1.1856	1.6727	0.0108	-0.7737	-0.0071	0.6335	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2161	0.7213	1.7175	0.4133	0.7933	-0.0207	-0.4466	False	false	False	False																								
65.54264	0.1645	1.1855	1.6726	0.0110	-0.7736	-0.0075	0.6336	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2161	0.7211	1.7174	0.4135	0.7934	-0.0211	-0.4461	False	false	False	False																								
65.59767	0.1644	1.1854	1.6728	0.0112	-0.7735	-0.0078	0.6336	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2163	0.7213	1.7176	0.4132	0.7931	-0.0203	-0.4470	False	false	False	False																								
65.65309	0.1642	1.1855	1.6730	0.0112	-0.7735	-0.0077	0.6337	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2162	0.7213	1.7176	0.4130	0.7932	-0.0201	-0.4471	False	false	False	False																								
65.71383	0.1640	1.1854	1.6731	0.0113	-0.7733	-0.0076	0.6339	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2162	0.7213	1.7177	0.4128	0.7933	-0.0204	-0.4471	False	false	False	False																								
65.75848	0.1639	1.1853	1.6731	0.0116	-0.7731	-0.0075	0.6342	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2163	0.7214	1.7178	0.4126	0.7933	-0.0201	-0.4473	False	false	False	False																								
65.81335	0.1640	1.1852	1.6732	0.0118	-0.7729	-0.0073	0.6344	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2163	0.7215	1.7179	0.4123	0.7932	-0.0198	-0.4478	False	false	False	False																								
65.87088	0.1638	1.1852	1.6734	0.0121	-0.7729	-0.0069	0.6344	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2164	0.7217	1.7181	0.4117	0.7932	-0.0194	-0.4482	False	false	False	False																								
65.92952	0.1638	1.1852	1.6735	0.0119	-0.7729	-0.0073	0.6344	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2165	0.7216	1.7182	0.4117	0.7931	-0.0192	-0.4485	False	false	False	False																								
65.98582	0.1639	1.1852	1.6736	0.0119	-0.7727	-0.0076	0.6346	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2163	0.7215	1.7182	0.4118	0.7931	-0.0193	-0.4484	False	false	False	False																								
66.0425	0.1639	1.1851	1.6737	0.0118	-0.7724	-0.0080	0.6349	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2163	0.7216	1.7182	0.4112	0.7933	-0.0188	-0.4486	False	false	False	False																								
66.09746	0.1639	1.1852	1.6739	0.0118	-0.7721	-0.0078	0.6354	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2164	0.7218	1.7185	0.4112	0.7930	-0.0183	-0.4492	False	false	False	False																								
66.15394	0.1639	1.1851	1.6740	0.0121	-0.7718	-0.0081	0.6357	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2165	0.7217	1.7186	0.4109	0.7930	-0.0186	-0.4493	False	false	False	False																								
66.2087	0.1638	1.1851	1.6741	0.0120	-0.7717	-0.0081	0.6359	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2163	0.7218	1.7184	0.4111	0.7931	-0.0184	-0.4491	False	false	False	False																								
66.26433	0.1637	1.1850	1.6741	0.0122	-0.7716	-0.0080	0.6360	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2165	0.7216	1.7186	0.4109	0.7931	-0.0186	-0.4492	False	false	False	False																								
66.32007	0.1636	1.1851	1.6740	0.0119	-0.7715	-0.0079	0.6361	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2165	0.7219	1.7187	0.4104	0.7930	-0.0179	-0.4498	False	false	False	False																								
66.37678	0.1635	1.1850	1.6740	0.0120	-0.7716	-0.0075	0.6360	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2165	0.7218	1.7187	0.4106	0.7930	-0.0182	-0.4497	False	false	False	False																								
66.43089	0.1633	1.1849	1.6740	0.0122	-0.7717	-0.0074	0.6359	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2165	0.7219	1.7188	0.4103	0.7930	-0.0178	-0.4500	False	false	False	False																								
66.48627	0.1632	1.1848	1.6738	0.0123	-0.7717	-0.0067	0.6358	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2164	0.7218	1.7187	0.4107	0.7929	-0.0180	-0.4498	False	false	False	False																								
66.54204	0.1632	1.1848	1.6738	0.0123	-0.7717	-0.0067	0.6359	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2165	0.7220	1.7187	0.4110	0.7928	-0.0176	-0.4497	False	false	False	False																								
66.598	0.1632	1.1848	1.6738	0.0120	-0.7717	-0.0070	0.6358	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2165	0.7219	1.7187	0.4103	0.7929	-0.0175	-0.4502	False	false	False	False																								
66.65317	0.1633	1.1848	1.6738	0.0121	-0.7717	-0.0070	0.6358	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2164	0.7224	1.7189	0.4109	0.7924	-0.0163	-0.4506	False	false	False	False																								
66.70881	0.1632	1.1848	1.6738	0.0119	-0.7716	-0.0069	0.6360	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2162	0.7227	1.7191	0.4115	0.7919	-0.0152	-0.4510	False	false	False	False																								
66.76426	0.1633	1.1848	1.6738	0.0120	-0.7716	-0.0069	0.6359	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2164	0.7224	1.7191	0.4110	0.7921	-0.0159	-0.4510	False	false	False	False																								
66.81982	0.1636	1.1847	1.6737	0.0121	-0.7717	-0.0069	0.6359	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2163	0.7224	1.7190	0.4107	0.7922	-0.0162	-0.4511	False	false	False	False																								
66.87601	0.1635	1.1845	1.6738	0.0123	-0.7716	-0.0070	0.6359	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2164	0.7224	1.7190	0.4108	0.7923	-0.0167	-0.4508	False	false	False	False																								
66.93114	0.1633	1.1845	1.6742	0.0124	-0.7715	-0.0075	0.6361	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2165	0.7224	1.7191	0.4107	0.7922	-0.0164	-0.4511	False	false	False	False																								
66.98705	0.1632	1.1846	1.6742	0.0124	-0.7713	-0.0074	0.6364	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2165	0.7223	1.7191	0.4099	0.7925	-0.0169	-0.4512	False	false	False	False																								
67.04167	0.1630	1.1846	1.6742	0.0126	-0.7712	-0.0074	0.6364	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2165	0.7223	1.7193	0.4101	0.7923	-0.0164	-0.4515	False	false	False	False																								
67.09732	0.1630	1.1846	1.6742	0.0129	-0.7712	-0.0070	0.6364	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2165	0.7223	1.7193	0.4100	0.7923	-0.0162	-0.4515	False	false	False	False																								
67.15293	0.1630	1.1845	1.6742	0.0128	-0.7713	-0.0068	0.6363	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2165	0.7223	1.7193	0.4100	0.7924	-0.0166	-0.4514	False	false	False	False																								
67.21008	0.1630	1.1846	1.6742	0.0126	-0.7714	-0.0072	0.6362	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2165	0.7224	1.7192	0.4100	0.7922	-0.0164	-0.4516	False	false	False	False																								
67.26473	0.1630	1.1847	1.6742	0.0123	-0.7713	-0.0070	0.6363	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2165	0.7223	1.7192	0.4100	0.7922	-0.0166	-0.4517	False	false	False	False																								
67.32032	0.1630	1.1847	1.6741	0.0121	-0.7712	-0.0068	0.6364	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2164	0.7225	1.7194	0.4100	0.7921	-0.0164	-0.4519	False	false	False	False																								
67.37569	0.1634	1.1847	1.6738	0.0117	-0.7715	-0.0068	0.6361	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2165	0.7225	1.7194	0.4099	0.7921	-0.0162	-0.4520	False	false	False	False																								
67.43353	0.1632	1.1847	1.6739	0.0115	-0.7716	-0.0069	0.6360	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2166	0.7222	1.7193	0.4096	0.7924	-0.0171	-0.4517	False	false	False	False																								
67.48628	0.1631	1.1847	1.6739	0.0116	-0.7716	-0.0068	0.6360	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2165	0.7222	1.7192	0.4099	0.7924	-0.0170	-0.4515	False	false	False	False																								
67.54191	0.1631	1.1846	1.6739	0.0114	-0.7714	-0.0069	0.6362	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2165	0.7221	1.7191	0.4101	0.7924	-0.0170	-0.4513	False	false	False	False																								
67.59747	0.1630	1.1846	1.6739	0.0116	-0.7713	-0.0068	0.6363	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2166	0.7221	1.7192	0.4096	0.7924	-0.0171	-0.4516	False	false	False	False																								
67.65308	0.1630	1.1845	1.6741	0.0117	-0.7714	-0.0068	0.6362	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2166	0.7221	1.7193	0.4098	0.7925	-0.0173	-0.4514	False	false	False	False																								
67.70905	0.1630	1.1845	1.6742	0.0120	-0.7714	-0.0068	0.6361	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2166	0.7218	1.7191	0.4096	0.7926	-0.0178	-0.4514	False	false	False	False																								
67.76469	0.1633	1.1844	1.6744	0.0123	-0.7711	-0.0071	0.6366	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2166	0.7220	1.7192	0.4099	0.7926	-0.0175	-0.4511	False	false	False	False																								
67.82072	0.1634	1.1844	1.6745	0.0121	-0.7709	-0.0076	0.6368	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2166	0.7219	1.7191	0.4099	0.7925	-0.0173	-0.4512	False	false	False	False																								
67.87602	0.1636	1.1843	1.6746	0.0120	-0.7709	-0.0076	0.6368	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2166	0.7216	1.7191	0.4099	0.7928	-0.0177	-0.4508	False	false	False	False																								
67.93136	0.1637	1.1844	1.6747	0.0122	-0.7708	-0.0076	0.6369	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2165	0.7221	1.7192	0.4100	0.7924	-0.0171	-0.4514	False	false	False	False																								
67.98699	0.1633	1.1847	1.6745	0.0124	-0.7711	-0.0076	0.6366	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2165	0.7218	1.7191	0.4099	0.7927	-0.0177	-0.4509	False	false	False	False																								
68.04234	0.1632	1.1850	1.6743	0.0124	-0.7711	-0.0074	0.6365	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2165	0.7217	1.7190	0.4102	0.7928	-0.0181	-0.4505	False	false	False	False																								
68.09772	0.1630	1.1851	1.6740	0.0123	-0.7711	-0.0070	0.6366	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2164	0.7219	1.7189	0.4103	0.7928	-0.0180	-0.4504	False	false	False	False																								
68.15302	0.1630	1.1852	1.6737	0.0121	-0.7712	-0.0069	0.6364	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2164	0.7218	1.7190	0.4099	0.7930	-0.0178	-0.4503	False	false	False	False																								
68.20927	0.1628	1.1853	1.6734	0.0119	-0.7715	-0.0066	0.6361	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2167	0.7218	1.7191	0.4090	0.7933	-0.0177	-0.4506	False	false	False	False																								
68.26481	0.1627	1.1854	1.6732	0.0118	-0.7718	-0.0066	0.6357	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2166	0.7217	1.7189	0.4091	0.7935	-0.0180	-0.4502	False	false	False	False																								
68.32047	0.1626	1.1855	1.6730	0.0120	-0.7718	-0.0063	0.6357	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2164	0.7218	1.7187	0.4096	0.7934	-0.0179	-0.4499	False	false	False	False																								
68.37569	0.1625	1.1855	1.6730	0.0123	-0.7718	-0.0057	0.6358	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2165	0.7217	1.7187	0.4098	0.7933	-0.0181	-0.4499	False	false	False	False																								
68.43234	0.1624	1.1855	1.6729	0.0124	-0.7718	-0.0056	0.6357	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2166	0.7217	1.7187	0.4096	0.7932	-0.0179	-0.4502	False	false	False	False																								
68.48706	0.1623	1.1853	1.6727	0.0124	-0.7723	-0.0048	0.6352	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2167	0.7215	1.7187	0.4097	0.7934	-0.0187	-0.4498	False	false	False	False																								
68.5425	0.1619	1.1853	1.6711	0.0129	-0.7767	-0.0048	0.6297	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2165	0.7220	1.7188	0.4100	0.7929	-0.0175	-0.4505	False	false	False	False																								
68.59835	0.1619	1.1847	1.6660	0.0134	-0.7937	-0.0018	0.6082	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2163	0.7230	1.7195	0.4085	0.7928	-0.0149	-0.4521	False	false	False	False																								
68.65358	0.1622	1.1835	1.6593	0.0106	-0.8154	0.0069	0.5788	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2160	0.7238	1.7207	0.4081	0.7917	-0.0121	-0.4544	False	false	False	False																								
68.70918	0.1627	1.1828	1.6511	0.0066	-0.8387	0.0112	0.5445	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2165	0.7237	1.7215	0.4049	0.7926	-0.0112	-0.4559	False	false	False	False	Chart	1	1	axis Renovation-Year visualisation-75482196																				
68.76452	0.1643	1.1834	1.6425	0.0021	-0.8643	0.0090	0.5029	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2173	0.7229	1.7217	0.4009	0.7940	-0.0123	-0.4567	False	false	False	False																								
68.82015	0.1669	1.1840	1.6350	0.0006	-0.8861	0.0053	0.4635	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2184	0.7221	1.7211	0.3977	0.7955	-0.0135	-0.4569	False	false	False	False																								
68.87558	0.1698	1.1852	1.6284	-0.0007	-0.9036	-0.0036	0.4284	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2191	0.7211	1.7200	0.3934	0.7981	-0.0144	-0.4562	False	false	False	False	Monitor	1	1	-1368																				
68.93183	0.1727	1.1865	1.6221	0.0010	-0.9194	-0.0152	0.3931	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2190	0.7202	1.7190	0.3937	0.7989	-0.0166	-0.4544	False	false	False	False	Monitor	1	1	-1368																				
68.98687	0.1754	1.1865	1.6167	0.0030	-0.9327	-0.0207	0.3601	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2190	0.7201	1.7186	0.3929	0.7996	-0.0164	-0.4538	False	false	False	False	Monitor	1	1	-1368																				
69.04366	0.1773	1.1858	1.6129	0.0043	-0.9411	-0.0211	0.3375	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2188	0.7204	1.7186	0.3920	0.7999	-0.0157	-0.4542	False	false	False	False	Monitor	1	1	-1368																				
69.09825	0.1774	1.1853	1.6113	0.0033	-0.9432	-0.0197	0.3316	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2184	0.7205	1.7181	0.3928	0.8002	-0.0158	-0.4530	False	false	False	False	Monitor	1	1	-1368																				
69.15356	0.1758	1.1856	1.6116	0.0024	-0.9415	-0.0228	0.3361	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2179	0.7200	1.7173	0.3916	0.8018	-0.0157	-0.4511	False	false	False	False	Monitor	1	1	-1368																				
69.20868	0.1739	1.1867	1.6131	0.0023	-0.9399	-0.0297	0.3402	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2178	0.7196	1.7172	0.3899	0.8031	-0.0162	-0.4503	False	false	False	False	Monitor	1	1	-1368																				
69.26468	0.1723	1.1877	1.6148	0.0030	-0.9401	-0.0360	0.3391	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2177	0.7206	1.7176	0.3888	0.8028	-0.0135	-0.4519	False	false	False	False	Monitor	1	1	-1368																				
69.32006	0.1697	1.1886	1.6169	0.0062	-0.9406	-0.0444	0.3366	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2184	0.7227	1.7188	0.3862	0.8000	-0.0103	-0.4591	False	false	False	False	Monitor	1	1	-1368																				
69.3756	0.1644	1.1885	1.6195	0.0105	-0.9404	-0.0513	0.3359	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2180	0.7287	1.7221	0.3687	0.7997	0.0076	-0.4738	False	false	False	False	Monitor	1	1	-1368																				
69.43132	0.1530	1.1866	1.6227	0.0101	-0.9349	-0.0478	0.3514	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2173	0.7346	1.7270	0.3480	0.7982	0.0300	-0.4907	False	false	False	False	Monitor	1	1	-1368																				
69.48644	0.1378	1.1822	1.6264	0.0220	-0.9232	-0.0283	0.3828	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2188	0.7341	1.7303	0.3306	0.8015	0.0345	-0.4971	False	false	False	False	Monitor	1	1	-1368																				
69.54246	0.1231	1.1775	1.6309	0.0376	-0.9113	-0.0038	0.4099	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2224	0.7324	1.7315	0.3180	0.8025	0.0317	-0.5039	False	false	False	False	Monitor	1	1	-1368																				
69.59809	0.1092	1.1744	1.6361	0.0465	-0.8979	0.0160	0.4375	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2247	0.7307	1.7307	0.3069	0.8055	0.0326	-0.5058	False	false	False	False																								
69.65471	0.0956	1.1728	1.6414	0.0531	-0.8836	0.0249	0.4646	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2252	0.7277	1.7279	0.3060	0.8102	0.0260	-0.4993	False	false	False	False	Chart	1	1	axis Renovation-Year visualisation-75482196																				
69.70947	0.0834	1.1709	1.6466	0.0604	-0.8685	0.0354	0.4907	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2248	0.7260	1.7255	0.3049	0.8142	0.0233	-0.4935	False	false	False	False	Chart	1	1	axis Renovation-Year visualisation-75482196																				
69.76486	0.0738	1.1699	1.6510	0.0661	-0.8561	0.0465	0.5105	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2260	0.7257	1.7251	0.2951	0.8165	0.0262	-0.4956	False	false	False	False	Chart	1	1	axis Renovation-Year visualisation-75482196																				
69.82005	0.0673	1.1686	1.6551	0.0736	-0.8495	0.0572	0.5192	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	-0.2290	0.7247	1.7251	0.2824	0.8162	0.0287	-0.5032	False	false	False	False	Chart	1	1	axis Renovation-Year visualisation-75482196																				
