Timestamp	HeadPosition.x	HeadPosition.y	HeadPosition.z	HeadRotation.x	HeadRotation.y	HeadRotation.z	HeadRotation.w	LeftPosition.x	LeftPosition.y	LeftPosition.z	LeftRotation.x	LeftRotation.y	LeftRotation.z	LeftRotation.w	LeftTrigger	LeftGrip	LeftTouchpad	LeftTouchpadAngle	RightPosition.x	RightPosition.y	RightPosition.z	RightRotation.x	RightRotation.y	RightRotation.z	RightRotation.w	RightTrigger	RightGrip	RightTouchpad	RightTouchpadAngle	GazeObject	GazeObjectOriginalOwner	GazeObjectOwner	GazeObjectID	LeftPointObject	LeftPointObjectOriginalOwner	LeftPointObjectOwner	LeftPointObjectID	LeftPointObjectDistanceFromLeftController	LeftGrabbedObject	LeftGrabbedObjectOriginalOwner	LeftGrabbedObjectOwner	LeftGrabbedObjectID	LeftGrabbedObjectDistanceFromLeftController	RightPointObject	RightPointObjectOriginalOwner	RightPointObjectOwner	RightPointObjectID	RightPointObjectDistanceFromRightControllerRightGrabbedObject	RightGrabbedObjectOriginalOwnerRightGrabbedObjectOwner	RightGrabbedObjectIDRightGrabbedObjectDistanceFromRightController
176.7746	0.0371	1.2071	1.7945	-0.0842	-0.9691	0.0143	0.2315	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2298	0.8549	1.6007	-0.0201	0.9074	0.1825	0.3779	False	false	False	False	Monitor	1	1	-1368																				
176.8314	0.0374	1.2069	1.7941	-0.0844	-0.9692	0.0147	0.2307	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2297	0.8553	1.6009	-0.0208	0.9073	0.1837	0.3777	False	false	False	False	Monitor	1	1	-1368																				
176.8862	0.0378	1.2065	1.7937	-0.0844	-0.9696	0.0165	0.2293	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2299	0.8553	1.6010	-0.0202	0.9071	0.1834	0.3782	False	false	False	False	Monitor	1	1	-1368																				
176.9415	0.0388	1.2054	1.7925	-0.0840	-0.9708	0.0205	0.2238	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2302	0.8550	1.6009	-0.0202	0.9072	0.1825	0.3785	False	false	False	False	Monitor	1	1	-1368																				
177.0015	0.0419	1.2031	1.7898	-0.0824	-0.9742	0.0286	0.2079	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2304	0.8553	1.6010	-0.0200	0.9069	0.1829	0.3790	False	false	False	False	Monitor	1	1	-1368																				
177.0525	0.0474	1.1999	1.7864	-0.0774	-0.9800	0.0385	0.1791	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2298	0.8558	1.6012	-0.0206	0.9070	0.1843	0.3781	False	false	False	False	Monitor	1	1	-1368																				
177.1082	0.0531	1.1972	1.7832	-0.0750	-0.9845	0.0478	0.1509	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2293	0.8559	1.6013	-0.0210	0.9071	0.1844	0.3777	False	false	False	False	Monitor	1	1	-1368																				
177.1565	0.0572	1.1958	1.7808	-0.0758	-0.9872	0.0513	0.1309	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2293	0.8556	1.6011	-0.0210	0.9075	0.1834	0.3773	False	false	False	False	Monitor	1	1	-1368																				
177.2211	0.0622	1.1938	1.7785	-0.0771	-0.9893	0.0584	0.1091	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2296	0.8562	1.6014	-0.0219	0.9069	0.1846	0.3780	False	false	False	False	Monitor	1	1	-1368																				
177.2755	0.0649	1.1924	1.7776	-0.0761	-0.9903	0.0635	0.0977	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2299	0.8563	1.6013	-0.0215	0.9067	0.1846	0.3786	False	false	False	False	Monitor	1	1	-1368																				
177.3232	0.0662	1.1918	1.7771	-0.0761	-0.9906	0.0659	0.0923	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2303	0.8559	1.6014	-0.0208	0.9067	0.1839	0.3790	False	false	False	False	Monitor	1	1	-1368																				
177.3868	0.0682	1.1911	1.7763	-0.0749	-0.9912	0.0680	0.0856	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2299	0.8557	1.6012	-0.0203	0.9071	0.1838	0.3781	False	false	False	False	Monitor	1	1	-1368																				
177.4423	0.0698	1.1912	1.7756	-0.0758	-0.9916	0.0663	0.0815	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2295	0.8558	1.6013	-0.0204	0.9074	0.1841	0.3773	False	false	False	False	Monitor	1	1	-1368																				
177.4982	0.0712	1.1916	1.7751	-0.0765	-0.9919	0.0640	0.0782	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2294	0.8556	1.6013	-0.0200	0.9075	0.1837	0.3773	False	false	False	False	Monitor	1	1	-1368																				
177.5538	0.0723	1.1923	1.7749	-0.0784	-0.9920	0.0611	0.0774	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2299	0.8557	1.6012	-0.0200	0.9074	0.1832	0.3777	False	false	False	False	Monitor	1	1	-1368																				
177.6096	0.0727	1.1939	1.7749	-0.0808	-0.9921	0.0543	0.0791	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2309	0.8555	1.6012	-0.0198	0.9069	0.1832	0.3789	False	false	False	False	Monitor	1	1	-1368																				
177.6647	0.0728	1.1957	1.7754	-0.0836	-0.9919	0.0477	0.0825	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2316	0.8554	1.6012	-0.0196	0.9065	0.1826	0.3801	False	false	False	False	Monitor	1	1	-1368																				
177.7169	0.0727	1.1971	1.7759	-0.0856	-0.9917	0.0423	0.0856	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2318	0.8550	1.6008	-0.0193	0.9067	0.1818	0.3800	False	false	False	False	Monitor	1	1	-1368																				
177.7718	0.0725	1.1979	1.7765	-0.0871	-0.9915	0.0392	0.0885	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2313	0.8544	1.6005	-0.0192	0.9074	0.1802	0.3793	False	false	False	False	Monitor	1	1	-1368																				
177.8268	0.0725	1.1980	1.7771	-0.0879	-0.9912	0.0390	0.0912	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2307	0.8538	1.6002	-0.0186	0.9082	0.1791	0.3778	False	false	False	False	Monitor	1	1	-1368																				
177.8822	0.0724	1.1984	1.7774	-0.0889	-0.9910	0.0379	0.0928	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2303	0.8542	1.6004	-0.0189	0.9079	0.1808	0.3777	False	false	False	False	Monitor	1	1	-1368																				
177.9425	0.0723	1.1985	1.7777	-0.0888	-0.9909	0.0370	0.0939	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2304	0.8543	1.6007	-0.0191	0.9078	0.1814	0.3777	False	false	False	False	Monitor	1	1	-1368																				
177.9938	0.0722	1.1986	1.7779	-0.0885	-0.9910	0.0365	0.0941	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2310	0.8538	1.6006	-0.0184	0.9077	0.1796	0.3787	False	false	False	False	Monitor	1	1	-1368																				
178.0475	0.0722	1.1986	1.7782	-0.0880	-0.9910	0.0360	0.0940	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2311	0.8541	1.6007	-0.0193	0.9075	0.1799	0.3790	False	false	False	False	Monitor	1	1	-1368																				
178.1046	0.0719	1.1989	1.7786	-0.0872	-0.9911	0.0355	0.0941	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2311	0.8543	1.6007	-0.0191	0.9075	0.1803	0.3789	False	false	False	False	Monitor	1	1	-1368																				
178.1613	0.0715	1.1993	1.7789	-0.0867	-0.9911	0.0340	0.0951	0.0000	0.0000	1.8010	0.0000	1.0000	0.0000	0.0000	False	false	False	False	0.2310	0.8548	1.6010	-0.0189	0.9074	0.1816	0.3785	False	false	False	False	Monitor	1	1	-1368																				
