Timestamp	codapJsonLoad
309.940	{"sender":"codap","id":1,"text":{"action":"notify","resource":"dragDrop[attribute]","values":{"operation":"dragstart","text":"Land-Value","attribute":{"id":15,"name":"Land-Value","title":"Land-Value"},"collection":{"id":5,"name":"cases","title":"cases"},"context":{"id":4,"name":"vancouverHousing","title":"vancouverHousing"}}},"typeOfMessage":"CODAPLOGGING","color":305}
312.141	{"sender":"codap","id":1,"text":{"action":"notify","resource":"dragDrop[attribute]","values":{"operation":"dragend","text":"Land-Value","attribute":{"id":15,"name":"Land-Value","title":"Land-Value"},"collection":{"id":5,"name":"cases","title":"cases"},"context":{"id":4,"name":"vancouverHousing","title":"vancouverHousing"}}},"typeOfMessage":"CODAPLOGGING","color":305}
431.155	{"sender":"codap","id":1,"text":{"action":"notify","resource":"dragDrop[attribute]","values":{"operation":"dragstart","text":"Neighbourhood","attribute":{"id":16,"name":"Neighbourhood","title":"Neighbourhood"},"collection":{"id":5,"name":"cases","title":"cases"},"context":{"id":4,"name":"vancouverHousing","title":"vancouverHousing"}}},"typeOfMessage":"CODAPLOGGING","color":305}
433.011	{"sender":"codap","id":1,"text":{"action":"notify","resource":"dragDrop[attribute]","values":{"operation":"dragend","text":"Neighbourhood","attribute":{"id":16,"name":"Neighbourhood","title":"Neighbourhood"},"collection":{"id":5,"name":"cases","title":"cases"},"context":{"id":4,"name":"vancouverHousing","title":"vancouverHousing"}}},"typeOfMessage":"CODAPLOGGING","color":305}
492.619	{"sender":"codap","id":1,"text":{"action":"notify","resource":"dataContextChangeNotice[vancouverHousing]","values":{"operation":"selectCases","result":{"success":true,"cases":[{"id":5649,"context":{"id":4,"name":"vancouverHousing"},"collection":{"id":5,"name":"cases","parent":null},"values":{"PID":"005-410-690","Latitude":"49.265284","Longitude":"-123.182788","Price":"1088000","Size":"2974","Building-Type":"One Family Housing","Year-Built":"1987","Renovation-Year":"1987","Renovation-Value":"148000","Land-Value":"940000","Neighbourhood":"West Point Grey","Floor-Level":"1","Main-View":"East"}},{"id":5697,"context":{"id":4,"name":"vancouverHousing"},"collection":{"id":5,"name":"cases","parent":null},"values":{"PID":"006-355-251","Latitude":"49.265345","Longitude":"-123.186779","Price":"1032000","Size":"2100","Building-Type":"Townhouse","Year-Built":"1989","Renovation-Year":"1989","Renovation-Value":"334000","Land-Value":"698000","Neighbourhood":"West Point Grey","Floor-Level":"2","Main-View":"South"}},{"id":5767,"context":{"id":4,"name":"vancouverHousing"},"collection":{"id":5,"name":"cases","parent":null},"values":{"PID":"008-223-751","Latitude":"49.265284","Longitude":"-123.182788","Price":"1125000","Size":"2818","Building-Type":"Townhouse","Year-Built":"1987","Renovation-Year":"1987","Renovation-Value":"156000","Land-Value":"969000","Neighbourhood":"West Point Grey","Floor-Level":"1","Main-View":"East"}},{"id":5988,"context":{"id":4,"name":"vancouverHousing"},"collection":{"id":5,"name":"cases","parent":null},"values":{"PID":"014-528-746","Latitude":"49.269357","Longitude":"-123.180676","Price":"1994000","Size":"3841","Building-Type":"Two Family Housing","Year-Built":"2013","Renovation-Year":"2013","Renovation-Value":"429000","Land-Value":"1565000","Neighbourhood":"West Point Grey","Floor-Level":"1","Main-View":"North"}},{"id":5995,"context":{"id":4,"name":"vancouverHousing"},"collection":{"id":5,"name":"cases","parent":null},"values":{"PID":"014-702-487","Latitude":"49.270068","Longitude":"-123.206541","Price":"4623000","Size":"4340","Building-Type":"Townhouse","Year-Built":"1980","Renovation-Year":"1980","Renovation-Value":"243000","Land-Value":"4380000","Neighbourhood":"West Point Grey","Floor-Level":"2","Main-View":"North"}},{"id":6191,"context":{"id":4,"name":"vancouverHousing"},"collection":{"id":5,"name":"cases","parent":null},"values":{"PID":"023-146-516","Latitude":"49.262552","Longitude":"-123.192413","Price":"4856000","Size":"3656","Building-Type":"Highrise Apartment","Year-Built":"2017","Renovation-Year":"2018","Renovation-Value":"1337000","Land-Value":"3519000","Neighbourhood":"West Point Grey","Floor-Level":"59","Main-View":"North"}},{"id":4762,"parent":null,"context":{"id":4,"name":"vancouverHousing"},"collection":{"id":5,"name":"cases","parent":null},"values":{"PID":"023-147-636","Latitude":"49.267824","Longitude":"-123.184696","Price":"1328000","Size":"2428","Building-Type":"Highrise Apartment","Year-Built":"1919","Renovation-Year":"2005","Renovation-Value":"224000","Land-Value":"1104000","Neighbourhood":"West Point Grey","Floor-Level":"39","Main-View":"South"}},{"id":6294,"context":{"id":4,"name":"vancouverHousing"},"collection":{"id":5,"name":"cases","parent":null},"values":{"PID":"024-234-443","Latitude":"49.260763","Longitude":"-123.192501","Price":"4840000","Size":"3631","Building-Type":"Highrise Apartment","Year-Built":"2013","Renovation-Year":"2014","Renovation-Value":"1489000","Land-Value":"3351000","Neighbourhood":"West Point Grey","Floor-Level":"51","Main-View":"South"}},{"id":6301,"context":{"id":4,"name":"vancouverHousing"},"collection":{"id":5,"name":"cases","parent":null},"values":{"PID":"024-284-173","Latitude":"49.265165","Longitude":"-123.186783","Price":"613000","Size":"2350","Building-Type":"Highrise Apartment","Year-Built":"1988","Renovation-Year":"1988","Renovation-Value":"274000","Land-Value":"339000","Neighbourhood":"West Point Grey","Floor-Level":"20","Main-View":"South"}},{"id":6493,"context":{"id":4,"name":"vancouverHousing"},"collection":{"id":5,"name":"cases","parent":null},"values":{"PID":"025-758-969","Latitude":"49.269357","Longitude":"-123.180676","Price":"918000","Size":"1522","Building-Type":"Highrise Apartment","Year-Built":"1914","Renovation-Year":"1982","Renovation-Value":"125000","Land-Value":"793000","Neighbourhood":"West Point Grey","Floor-Level":"13","Main-View":"North"}},{"id":6519,"context":{"id":4,"name":"vancouverHousing"},"collection":{"id":5,"name":"cases","parent":null},"values":{"PID":"025-986-562","Latitude":"49.265165","Longitude":"-123.186783","Price":"582000","Size":"1648","Building-Type":"Highrise Apartment","Year-Built":"1989","Renovation-Year":"1989","Renovation-Value":"145000","Land-Value":"437000","Neighbourhood":"West Point Grey","Floor-Level":"15","Main-View":"West"}},{"id":6606,"context":{"id":4,"name":"vancouverHousing"},"collection":{"id":5,"name":"cases","parent":null},"values":{"PID":"026-725-339","Latitude":"49.269357","Longitude":"-123.180676","Price":"960000","Size":"2421","Building-Type":"Highrise Apartment","Year-Built":"1914","Renovation-Year":"1982","Renovation-Value":"180000","Land-Value":"780000","Neighbourhood":"West Point Grey","Floor-Level":"18","Main-View":"North"}},{"id":6667,"context":{"id":4,"name":"vancouverHousing"},"collection":{"id":5,"name":"cases","parent":null},"values":{"PID":"027-116-875","Latitude":"49.265165","Longitude":"-123.186783","Price":"697000","Size":"1529","Building-Type":"Townhouse","Year-Built":"1989","Renovation-Year":"1989","Renovation-Value":"249000","Land-Value":"448000","Neighbourhood":"West Point Grey","Floor-Level":"2","Main-View":"East"}},{"id":6732,"context":{"id":4,"name":"vancouverHousing"},"collection":{"id":5,"name":"cases","parent":null},"values":{"PID":"027-704-441","Latitude":"49.265165","Longitude":"-123.186783","Price":"578000","Size":"1829","Building-Type":"Highrise Apartment","Year-Built":"1989","Renovation-Year":"1989","Renovation-Value":"152000","Land-Value":"426000","Neighbourhood":"West Point Grey","Floor-Level":"15","Main-View":"West"}},{"id":6760,"context":{"id":4,"name":"vancouverHousing"},"collection":{"id":5,"name":"cases","parent":null},"values":{"PID":"027-922-081","Latitude":"49.269632","Longitude":"-123.186625","Price":"4356000","Size":"3911","Building-Type":"Highrise Apartment","Year-Built":"1931","Renovation-Year":"1948","Renovation-Value":"66000","Land-Value":"4290000","Neighbourhood":"West Point Grey","Floor-Level":"54","Main-View":"North"}},{"id":6816,"context":{"id":4,"name":"vancouverHousing"},"collection":{"id":5,"name":"cases","parent":null},"values":{"PID":"028-689-364","Latitude":"49.265165","Longitude":"-123.186783","Price":"734000","Size":"1708","Building-Type":"Highrise Apartment","Year-Built":"1988","Renovation-Year":"1988","Renovation-Value":"202000","Land-Value":"532000","Neighbourhood":"West Point Grey","Floor-Level":"14","Main-View":"East"}},{"id":6847,"context":{"id":4,"name":"vancouverHousing"},"collection":{"id":5,"name":"cases","parent":null},"values":{"PID":"029-321-140","Latitude":"49.259256","Longitude":"-123.201659","Price":"4871000","Size":"3498","Building-Type":"Highrise Apartment","Year-Built":"2002","Renovation-Year":"2002","Renovation-Value":"1040000","Land-Value":"3831000","Neighbourhood":"West Point Grey","Floor-Level":"59","Main-View":"East"}}],"extend":false}}},"typeOfMessage":"CODAPLOGGING","color":305}
545.367	{"sender":"codap","id":1,"text":{"action":"notify","resource":"component","values":{"operation":"resize","type":"DG.TableView","id":19,"title":"vancouverHousing"}},"typeOfMessage":"CODAPLOGGING","color":305}
550.510	{"sender":"codap","id":1,"text":{"action":"notify","resource":"component","values":{"operation":"resize","type":"DG.TableView","id":19,"title":"vancouverHousing"}},"typeOfMessage":"CODAPLOGGING","color":305}
571.388	{"sender":"codap","id":1,"text":{"action":"notify","resource":"component","values":{"operation":"attributeChange","type":"DG.GraphView","id":4041,"attributeName":"Remove Legend: Neighbourhood","axisOrientation":"none"}},"typeOfMessage":"CODAPLOGGING","color":305}
596.297	{"sender":"codap","id":1,"text":{"action":"notify","resource":"dataContextChangeNotice[vancouverHousing]","values":{"operation":"selectCases","result":{"success":true}}},"typeOfMessage":"CODAPLOGGING","color":305}
597.597	{"sender":"codap","id":1,"text":{"action":"notify","resource":"dataContextChangeNotice[vancouverHousing]","values":{"operation":"selectCases","result":{"success":true}}},"typeOfMessage":"CODAPLOGGING","color":305}
598.697	{"sender":"codap","id":1,"text":{"action":"notify","resource":"dataContextChangeNotice[vancouverHousing]","values":{"operation":"selectCases","result":{"success":true}}},"typeOfMessage":"CODAPLOGGING","color":305}
600.897	{"sender":"codap","id":1,"text":{"action":"notify","resource":"dataContextChangeNotice[vancouverHousing]","values":{"operation":"selectCases","result":{"success":true,"cases":[{"id":6847,"context":{"id":4,"name":"vancouverHousing"},"collection":{"id":5,"name":"cases","parent":null},"values":{"PID":"029-321-140","Latitude":"49.259256","Longitude":"-123.201659","Price":"4871000","Size":"3498","Building-Type":"Highrise Apartment","Year-Built":"2002","Renovation-Year":"2002","Renovation-Value":"1040000","Land-Value":"3831000","Neighbourhood":"West Point Grey","Floor-Level":"59","Main-View":"East"}}],"extend":false}}},"typeOfMessage":"CODAPLOGGING","color":305}
620.810	{"sender":"codap","id":1,"text":{"action":"notify","resource":"dragDrop[attribute]","values":{"operation":"dragstart","text":"Renovation-Value","attribute":{"id":14,"name":"Renovation-Value","title":"Renovation-Value"},"collection":{"id":5,"name":"cases","title":"cases"},"context":{"id":4,"name":"vancouverHousing","title":"vancouverHousing"}}},"typeOfMessage":"CODAPLOGGING","color":305}
623.808	{"sender":"codap","id":1,"text":{"action":"notify","resource":"dragDrop[attribute]","values":{"operation":"dragend","text":"Renovation-Value","attribute":{"id":14,"name":"Renovation-Value","title":"Renovation-Value"},"collection":{"id":5,"name":"cases","title":"cases"},"context":{"id":4,"name":"vancouverHousing","title":"vancouverHousing"}}},"typeOfMessage":"CODAPLOGGING","color":305}
632.143	{"sender":"codap","id":1,"text":{"action":"notify","resource":"dragDrop[attribute]","values":{"operation":"dragstart","text":"Land-Value","attribute":{"id":15,"name":"Land-Value","title":"Land-Value"},"collection":{"id":5,"name":"cases","title":"cases"},"context":{"id":4,"name":"vancouverHousing","title":"vancouverHousing"}}},"typeOfMessage":"CODAPLOGGING","color":305}
633.797	{"sender":"codap","id":1,"text":{"action":"notify","resource":"dragDrop[attribute]","values":{"operation":"dragend","text":"Land-Value","attribute":{"id":15,"name":"Land-Value","title":"Land-Value"},"collection":{"id":5,"name":"cases","title":"cases"},"context":{"id":4,"name":"vancouverHousing","title":"vancouverHousing"}}},"typeOfMessage":"CODAPLOGGING","color":305}
643.175	{"sender":"codap","id":1,"text":{"action":"notify","resource":"dragDrop[attribute]","values":{"operation":"dragstart","text":"Renovation-Value","attribute":{"id":14,"name":"Renovation-Value","title":"Renovation-Value"},"collection":{"id":5,"name":"cases","title":"cases"},"context":{"id":4,"name":"vancouverHousing","title":"vancouverHousing"}}},"typeOfMessage":"CODAPLOGGING","color":305}
644.119	{"sender":"codap","id":1,"text":{"action":"notify","resource":"dragDrop[attribute]","values":{"operation":"dragend","text":"Renovation-Value","attribute":{"id":14,"name":"Renovation-Value","title":"Renovation-Value"},"collection":{"id":5,"name":"cases","title":"cases"},"context":{"id":4,"name":"vancouverHousing","title":"vancouverHousing"}}},"typeOfMessage":"CODAPLOGGING","color":305}
650.508	{"sender":"codap","id":1,"text":{"action":"notify","resource":"dragDrop[attribute]","values":{"operation":"dragstart","text":"Size","attribute":{"id":11,"name":"Size","title":"Size"},"collection":{"id":5,"name":"cases","title":"cases"},"context":{"id":4,"name":"vancouverHousing","title":"vancouverHousing"}}},"typeOfMessage":"CODAPLOGGING","color":305}
652.808	{"sender":"codap","id":1,"text":{"action":"notify","resource":"dragDrop[attribute]","values":{"operation":"dragend","text":"Size","attribute":{"id":11,"name":"Size","title":"Size"},"collection":{"id":5,"name":"cases","title":"cases"},"context":{"id":4,"name":"vancouverHousing","title":"vancouverHousing"}}},"typeOfMessage":"CODAPLOGGING","color":305}
672.661	{"sender":"codap","id":1,"text":{"action":"notify","resource":"dragDrop[attribute]","values":{"operation":"dragstart","text":"Renovation-Value","attribute":{"id":14,"name":"Renovation-Value","title":"Renovation-Value"},"collection":{"id":5,"name":"cases","title":"cases"},"context":{"id":4,"name":"vancouverHousing","title":"vancouverHousing"}}},"typeOfMessage":"CODAPLOGGING","color":305}
674.004	{"sender":"codap","id":1,"text":{"action":"notify","resource":"dragDrop[attribute]","values":{"operation":"dragend","text":"Renovation-Value","attribute":{"id":14,"name":"Renovation-Value","title":"Renovation-Value"},"collection":{"id":5,"name":"cases","title":"cases"},"context":{"id":4,"name":"vancouverHousing","title":"vancouverHousing"}}},"typeOfMessage":"CODAPLOGGING","color":305}
1069.342	{"sender":"codap","id":1,"text":{"action":"notify","resource":"dragDrop[attribute]","values":{"operation":"dragstart","text":"Size","attribute":{"id":11,"name":"Size","title":"Size"},"collection":{"id":5,"name":"cases","title":"cases"},"context":{"id":4,"name":"vancouverHousing","title":"vancouverHousing"}}},"typeOfMessage":"CODAPLOGGING","color":305}
1070.353	{"sender":"codap","id":1,"text":{"action":"notify","resource":"dragDrop[attribute]","values":{"operation":"dragend","text":"Size","attribute":{"id":11,"name":"Size","title":"Size"},"collection":{"id":5,"name":"cases","title":"cases"},"context":{"id":4,"name":"vancouverHousing","title":"vancouverHousing"}}},"typeOfMessage":"CODAPLOGGING","color":305}
1079.320	{"sender":"codap","id":1,"text":{"action":"notify","resource":"component","values":{"operation":"create","type":"graph","id":6884}},"typeOfMessage":"CODAPLOGGING","color":305}
1081.121	{"sender":"codap","id":1,"text":{"action":"notify","resource":"component","values":{"operation":"move","type":"DG.GraphView","id":6884,"title":"cases"}},"typeOfMessage":"CODAPLOGGING","color":305}
1082.254	{"sender":"codap","id":1,"text":{"action":"notify","resource":"component","values":{"operation":"move","type":"DG.GraphView","id":4041,"title":"cases"}},"typeOfMessage":"CODAPLOGGING","color":305}
1126.987	{"sender":"codap","id":1,"text":{"action":"notify","resource":"dragDrop[attribute]","values":{"operation":"dragstart","text":"Price","attribute":{"id":10,"name":"Price","title":"Price"},"collection":{"id":5,"name":"cases","title":"cases"},"context":{"id":4,"name":"vancouverHousing","title":"vancouverHousing"}}},"typeOfMessage":"CODAPLOGGING","color":305}
1128.254	{"sender":"codap","id":1,"text":{"action":"notify","resource":"dragDrop[attribute]","values":{"operation":"dragend","text":"Price","attribute":{"id":10,"name":"Price","title":"Price"},"collection":{"id":5,"name":"cases","title":"cases"},"context":{"id":4,"name":"vancouverHousing","title":"vancouverHousing"}}},"typeOfMessage":"CODAPLOGGING","color":305}
1140.199	{"sender":"codap","id":1,"text":{"action":"notify","resource":"dragDrop[attribute]","values":{"operation":"dragend","text":"Year-Built","attribute":{"id":12,"name":"Year-Built","title":"Year-Built"},"collection":{"id":5,"name":"cases","title":"cases"},"context":{"id":4,"name":"vancouverHousing","title":"vancouverHousing"}}},"typeOfMessage":"CODAPLOGGING","color":305}
1140.971	{"sender":"codap","id":1,"text":{"action":"notify","resource":"dragDrop[attribute]","values":{"operation":"dragend","text":"Year-Built","attribute":{"id":12,"name":"Year-Built","title":"Year-Built"},"collection":{"id":5,"name":"cases","title":"cases"},"context":{"id":4,"name":"vancouverHousing","title":"vancouverHousing"}}},"typeOfMessage":"CODAPLOGGING","color":305}
1158.680	{"sender":"codap","id":1,"text":{"action":"notify","resource":"dragDrop[attribute]","values":{"operation":"dragstart","text":"Year-Built","attribute":{"id":12,"name":"Year-Built","title":"Year-Built"},"collection":{"id":5,"name":"cases","title":"cases"},"context":{"id":4,"name":"vancouverHousing","title":"vancouverHousing"}}},"typeOfMessage":"CODAPLOGGING","color":305}
1160.338	{"sender":"codap","id":1,"text":{"action":"notify","resource":"dragDrop[attribute]","values":{"operation":"dragend","text":"Year-Built","attribute":{"id":12,"name":"Year-Built","title":"Year-Built"},"collection":{"id":5,"name":"cases","title":"cases"},"context":{"id":4,"name":"vancouverHousing","title":"vancouverHousing"}}},"typeOfMessage":"CODAPLOGGING","color":305}
1161.270	{"sender":"codap","id":1,"text":{"action":"notify","resource":"dragDrop[attribute]","values":{"operation":"dragstart","text":"Price","attribute":{"id":10,"name":"Price","title":"Price"},"collection":{"id":5,"name":"cases","title":"cases"},"context":{"id":4,"name":"vancouverHousing","title":"vancouverHousing"}}},"typeOfMessage":"CODAPLOGGING","color":305}
1162.924	{"sender":"codap","id":1,"text":{"action":"notify","resource":"dragDrop[attribute]","values":{"operation":"dragend","text":"Price","attribute":{"id":10,"name":"Price","title":"Price"},"collection":{"id":5,"name":"cases","title":"cases"},"context":{"id":4,"name":"vancouverHousing","title":"vancouverHousing"}}},"typeOfMessage":"CODAPLOGGING","color":305}
1171.490	{"sender":"codap","id":1,"text":{"action":"notify","resource":"component","values":{"operation":"attributeChange","type":"DG.GraphView","id":4041,"attributeName":"Remove Legend: Year-Built","axisOrientation":"none"}},"typeOfMessage":"CODAPLOGGING","color":305}
1202.820	{"sender":"codap","id":1,"text":{"action":"notify","resource":"component","values":{"operation":"move","type":"DG.GraphView","id":6884,"title":"cases"}},"typeOfMessage":"CODAPLOGGING","color":305}
1204.211	{"sender":"codap","id":1,"text":{"action":"notify","resource":"component","values":{"operation":"create","type":"graph","id":6885}},"typeOfMessage":"CODAPLOGGING","color":305}
1210.034	{"sender":"codap","id":1,"text":{"action":"notify","resource":"dragDrop[attribute]","values":{"operation":"dragstart","text":"Renovation-Year","attribute":{"id":13,"name":"Renovation-Year","title":"Renovation-Year"},"collection":{"id":5,"name":"cases","title":"cases"},"context":{"id":4,"name":"vancouverHousing","title":"vancouverHousing"}}},"typeOfMessage":"CODAPLOGGING","color":305}
1212.032	{"sender":"codap","id":1,"text":{"action":"notify","resource":"dragDrop[attribute]","values":{"operation":"dragend","text":"Renovation-Year","attribute":{"id":13,"name":"Renovation-Year","title":"Renovation-Year"},"collection":{"id":5,"name":"cases","title":"cases"},"context":{"id":4,"name":"vancouverHousing","title":"vancouverHousing"}}},"typeOfMessage":"CODAPLOGGING","color":305}
1213.323	{"sender":"codap","id":1,"text":{"action":"notify","resource":"dragDrop[attribute]","values":{"operation":"dragstart","text":"Price","attribute":{"id":10,"name":"Price","title":"Price"},"collection":{"id":5,"name":"cases","title":"cases"},"context":{"id":4,"name":"vancouverHousing","title":"vancouverHousing"}}},"typeOfMessage":"CODAPLOGGING","color":305}
1214.921	{"sender":"codap","id":1,"text":{"action":"notify","resource":"dragDrop[attribute]","values":{"operation":"dragend","text":"Price","attribute":{"id":10,"name":"Price","title":"Price"},"collection":{"id":5,"name":"cases","title":"cases"},"context":{"id":4,"name":"vancouverHousing","title":"vancouverHousing"}}},"typeOfMessage":"CODAPLOGGING","color":305}
1224.843	{"sender":"codap","id":1,"text":{"action":"notify","resource":"component","values":{"operation":"move","type":"DG.GraphView","id":6885,"title":"cases"}},"typeOfMessage":"CODAPLOGGING","color":305}
1226.176	{"sender":"codap","id":1,"text":{"action":"notify","resource":"component","values":{"operation":"create","type":"graph","id":6886}},"typeOfMessage":"CODAPLOGGING","color":305}
1230.231	{"sender":"codap","id":1,"text":{"action":"notify","resource":"dragDrop[attribute]","values":{"operation":"dragstart","text":"Renovation-Value","attribute":{"id":14,"name":"Renovation-Value","title":"Renovation-Value"},"collection":{"id":5,"name":"cases","title":"cases"},"context":{"id":4,"name":"vancouverHousing","title":"vancouverHousing"}}},"typeOfMessage":"CODAPLOGGING","color":305}
1232.532	{"sender":"codap","id":1,"text":{"action":"notify","resource":"dragDrop[attribute]","values":{"operation":"dragend","text":"Renovation-Value","attribute":{"id":14,"name":"Renovation-Value","title":"Renovation-Value"},"collection":{"id":5,"name":"cases","title":"cases"},"context":{"id":4,"name":"vancouverHousing","title":"vancouverHousing"}}},"typeOfMessage":"CODAPLOGGING","color":305}
1236.276	{"sender":"codap","id":1,"text":{"action":"notify","resource":"dragDrop[attribute]","values":{"operation":"dragstart","text":"Renovation-Value","attribute":{"id":14,"name":"Renovation-Value","title":"Renovation-Value"},"collection":{"id":5,"name":"cases","title":"cases"},"context":{"id":4,"name":"vancouverHousing","title":"vancouverHousing"}}},"typeOfMessage":"CODAPLOGGING","color":305}
1238.177	{"sender":"codap","id":1,"text":{"action":"notify","resource":"dragDrop[attribute]","values":{"operation":"dragend","text":"Renovation-Value","attribute":{"id":14,"name":"Renovation-Value","title":"Renovation-Value"},"collection":{"id":5,"name":"cases","title":"cases"},"context":{"id":4,"name":"vancouverHousing","title":"vancouverHousing"}}},"typeOfMessage":"CODAPLOGGING","color":305}
