Timestamp	ActionName	ActionSourceObj	ActionSourceObjName	ActionSourceObjID	ActionTargetObj	ActionTargetObjName	ActionTargetObjID
141.398	FilterBubbleCollapsed	UnityEngine.GameObject	axis Neighbourhood axis Floor-Level axis Price visualisation	-10401722	UnityEngine.GameObject	FilterBubbleButton	-10402026
156.967	AxisEntered	UnityEngine.GameObject	axis Price	-10398532			
157.298	AxisExited	UnityEngine.GameObject	axis Price	-10398532			
157.298	AxisEntered	UnityEngine.GameObject	axis Floor-Level	-10397558			
157.365	AxisExited	UnityEngine.GameObject	axis Floor-Level	-10397558			
157.366	AxisEntered	UnityEngine.GameObject	axis Neighbourhood	-10396344			
157.366	AxisEntered	UnityEngine.GameObject	axis Floor-Level	-10397558			
157.366	AxisEntered	UnityEngine.GameObject	axis Price	-10398532			
157.366	VisEntered	UnityEngine.GameObject	axis Neighbourhood axis Floor-Level axis Price visualisation	-10401722			
157.876	AxisExited	UnityEngine.GameObject	axis Neighbourhood	-10396344			
157.876	AxisExited	UnityEngine.GameObject	axis Floor-Level	-10397558			
157.876	AxisExited	UnityEngine.GameObject	axis Price	-10398532			
157.876	VisExited	UnityEngine.GameObject	axis Neighbourhood axis Floor-Level axis Price visualisation	-10401722			
157.876	AxisEntered	UnityEngine.GameObject	axis Floor-Level	-10397558			
158.216	AxisExited	UnityEngine.GameObject	axis Floor-Level	-10397558			
158.216	AxisEntered	UnityEngine.GameObject	axis Neighbourhood	-10396344			
158.216	AxisEntered	UnityEngine.GameObject	axis Floor-Level	-10397558			
158.216	AxisEntered	UnityEngine.GameObject	axis Price	-10398532			
158.216	VisEntered	UnityEngine.GameObject	axis Neighbourhood axis Floor-Level axis Price visualisation	-10401722			
158.906	AxisExited	UnityEngine.GameObject	axis Neighbourhood	-10396344			
158.906	AxisExited	UnityEngine.GameObject	axis Floor-Level	-10397558			
158.906	AxisExited	UnityEngine.GameObject	axis Price	-10398532			
158.906	VisExited	UnityEngine.GameObject	axis Neighbourhood axis Floor-Level axis Price visualisation	-10401722			
158.906	AxisEntered	UnityEngine.GameObject	axis Price	-10398532			
159.421	AxisExited	UnityEngine.GameObject	axis Price	-10398532			
159.421	AxisEntered	UnityEngine.GameObject	axis Neighbourhood	-10396344			
159.421	AxisEntered	UnityEngine.GameObject	axis Floor-Level	-10397558			
159.421	AxisEntered	UnityEngine.GameObject	axis Price	-10398532			
159.421	VisEntered	UnityEngine.GameObject	axis Neighbourhood axis Floor-Level axis Price visualisation	-10401722			
160.328	triggerPress	UnityEngine.GameObject	Controller (right)	18530			
160.329	VisGrabbed	UnityEngine.GameObject	axis Neighbourhood axis Floor-Level axis Price visualisation	-10401722			
160.329	AxisGrab	UnityEngine.GameObject	axis Floor-Level	-10397558			
160.329	AxisRelease	UnityEngine.GameObject	axis Floor-Level	-10397558			
160.329	AxisGrab	UnityEngine.GameObject	axis Neighbourhood	-10396344			
160.329	AxisRelease	UnityEngine.GameObject	axis Neighbourhood	-10396344			
160.329	AxisGrab	UnityEngine.GameObject	axis Price	-10398532			
160.330	AxisRelease	UnityEngine.GameObject	axis Price	-10398532			
160.905	AxisExited	UnityEngine.GameObject	axis Neighbourhood	-10396344			
160.905	AxisExited	UnityEngine.GameObject	axis Floor-Level	-10397558			
160.905	AxisExited	UnityEngine.GameObject	axis Price	-10398532			
160.905	VisExited	UnityEngine.GameObject	axis Neighbourhood axis Floor-Level axis Price visualisation	-10401722			
160.905	AxisEntered	UnityEngine.GameObject	axis Floor-Level	-10397558			
165.933	triggerRelease	UnityEngine.GameObject	Controller (right)	18530			
165.935	AxisReleasedInVis	UnityEngine.GameObject	axis Floor-Level	-10397558			
165.937	AxisReleasedInVis	UnityEngine.GameObject	axis Neighbourhood	-10396344			
165.938	AxisReleasedInVis	UnityEngine.GameObject	axis Price	-10398532			
166.168	AxisExited	UnityEngine.GameObject	axis Floor-Level	-10397558			
169.724	AxisEntered	UnityEngine.GameObject	axis Neighbourhood	-10396344			
169.725	AxisEntered	UnityEngine.GameObject	axis Floor-Level	-10397558			
169.725	AxisEntered	UnityEngine.GameObject	axis Price	-10398532			
169.725	VisEntered	UnityEngine.GameObject	axis Neighbourhood axis Floor-Level axis Price visualisation	-10401722			
171.602	triggerPress	UnityEngine.GameObject	Controller (right)	18530			
171.602	VisGrabbed	UnityEngine.GameObject	axis Neighbourhood axis Floor-Level axis Price visualisation	-10401722			
171.602	AxisGrab	UnityEngine.GameObject	axis Floor-Level	-10397558			
171.602	AxisRelease	UnityEngine.GameObject	axis Floor-Level	-10397558			
171.603	AxisGrab	UnityEngine.GameObject	axis Neighbourhood	-10396344			
171.603	AxisRelease	UnityEngine.GameObject	axis Neighbourhood	-10396344			
171.603	AxisGrab	UnityEngine.GameObject	axis Price	-10398532			
171.603	AxisRelease	UnityEngine.GameObject	axis Price	-10398532			
180.637	triggerRelease	UnityEngine.GameObject	Controller (right)	18530			
180.638	AxisReleasedInVis	UnityEngine.GameObject	axis Floor-Level	-10397558			
180.639	AxisReleasedInVis	UnityEngine.GameObject	axis Neighbourhood	-10396344			
180.641	AxisReleasedInVis	UnityEngine.GameObject	axis Price	-10398532			
181.205	AxisExited	UnityEngine.GameObject	axis Neighbourhood	-10396344			
181.205	AxisExited	UnityEngine.GameObject	axis Floor-Level	-10397558			
181.205	AxisExited	UnityEngine.GameObject	axis Price	-10398532			
181.205	VisExited	UnityEngine.GameObject	axis Neighbourhood axis Floor-Level axis Price visualisation	-10401722			
185.353	touchpadDownPress	UnityEngine.GameObject	Controller (right)	18530			
185.353	touchpadRightPress	UnityEngine.GameObject	Controller (right)	18530			
185.356	DoD2DStarted	UnityEngine.GameObject	axis Neighbourhood axis Floor-Level axis Price visualisation	-10401722	UnityEngine.GameObject	Floor-Level-Neighbourhood-Price scatterplot3D	-10402202
185.356	DoD2D	UnityEngine.GameObject	axis Neighbourhood axis Floor-Level axis Price visualisation	-10401722	UnityEngine.GameObject	Floor-Level-Neighbourhood-Price scatterplot3D	-10402202
186.310	touchpadDownRelease	UnityEngine.GameObject	Controller (right)	18530			
186.310	DoDEnd	UnityEngine.GameObject	axis Neighbourhood axis Floor-Level axis Price visualisation	-10401722			
193.053	AxisEntered	UnityEngine.GameObject	axis Floor-Level	-10397558			
193.678	AxisExited	UnityEngine.GameObject	axis Floor-Level	-10397558			
193.678	AxisEntered	UnityEngine.GameObject	axis Neighbourhood	-10396344			
193.678	AxisEntered	UnityEngine.GameObject	axis Floor-Level	-10397558			
193.678	AxisEntered	UnityEngine.GameObject	axis Price	-10398532			
193.678	VisEntered	UnityEngine.GameObject	axis Neighbourhood axis Floor-Level axis Price visualisation	-10401722			
193.690	AxisExited	UnityEngine.GameObject	axis Neighbourhood	-10396344			
193.690	AxisExited	UnityEngine.GameObject	axis Floor-Level	-10397558			
